source_system,source_record_id,entity_id_truth,npi,me_number,dea_number,first_name,last_name,middle_name,suffix,credential,specialty_code,address_line1,city,state,zip5,phone,state_license,license_state,is_active,do_not_contact
hcp_master,HCP000576,HCP000576,3363501594,72840096190,FP0969882,ANNA,STRONG,C,,MD,207R00000X,1576 MEDICAL Plaza STE 10,SYNTH CITY 26,CA,91232,5551530716,CA697869,CA,True,False
hcp_master,HCP000577,HCP000577,2194553733,46606829019,PP6245050,PAUL,SAUNDERS,M,,MD,207RR0500X,1577 MEDICAL PLZ,SYNTH CITY 27,OR,91239,5559610357,OR173849,OR,True,False
hcp_master,HCP000578,HCP000578,5693513216,08906085077,RG9653267,DAVID,WHITE JR,E,JR,DO,207RC0000X,1578 MEDICAL PLZ,SYNTH CITY 28,WA,91246,5557216952,WA818951,WA,True,True
hcp_master,HCP000579,HCP000579,1021558972,95253347190,BM1774497,DEBBIE,CROSS,D,,NP,208000000X,1579 MEDICAL PLZ,SYNTH CITY 29,AZ,91253,5553266331,AZ135871,AZ,True,False
hcp_master,HCP000580,HCP000580,6881390051,76126422584,RM4747971,WESLEY,DAVILA,C,,PA,207Q00000X,1580 MEDICAL PLZ,SYNTH CITY 30,CO,91260,5553204875,CO610550,CO,True,False
hcp_master,HCP000581,HCP000581,1926621181,50425465909,PM8020733,KATHERINE,WAGNER,M,,NP,207RX0202X,1581 MEDICAL Plaza,SYNTH CITY 31,TX,91267,5553988649,TX942748,TX,True,False
hcp_master,HCP000582,HCP000582,8128556106,17901817732,GG8592226,KATHERINE,GILBERT,E,,PA,207R00000X,1582 MEDICAL PLZ,SYNTH CITY 46,CA,90672,5559626123,FL989349,FL,True,False
hcp_master,HCP000583,HCP000583,0508445950,60578258541,AM9676352,VERONICA,MARTIN,R,,NP,207RR0500X,1583 MEDICAL Plaza,SYNTH CITY 33,GA,91281,5553125786,GA988564,GA,True,False
hcp_master,HCP000584,HCP000584,2974350193,89818209260,BR5918890,ASHLEY,AGUILAR,P,,MD,207RC0000X,1584 MEDICAL PLZ,SYNTH CITY 34,NY,91288,5558302596,NY157125,NY,True,False
hcp_master,HCP000585,HCP000585,6032271887,56334905350,RG9156706,MATTHEW,HARTMAN,T,,MD,208000000X,1585 MEDICAL Plaza,SYNTH CITY 35,NJ,91295,5557896875,NJ151583,NJ,True,False
hcp_master,HCP000586,HCP000586,7721751569,53228373564,PR8907743,CHARLES,JOHNSON,C,,PA,207Q00000X,1586 MEDICAL PLZ,SYNTH CITY 36,MA,91302,5556239260,MA168145,MA,True,False
hcp_master,HCP000587,HCP000587,5794121363,92836128555,BR3090820,ERIC,HOWELL,A,,NP,207RX0202X,1587 MEDICAL Plaza,SYNTH CITY 37,PA,91309,5553701599,PA237673,PA,True,False
hcp_master,HCP000588,HCP000588,2403887377,55995245630,PR0347733,JESSE,LEONARD,K,,DO,207R00000X,1588 MEDICAL Plaza STE 33,SYNTH CITY 38,IL,91316,5551542154,IL336293,IL,True,False
hcp_master,HCP000589,HCP000589,7054937314,28677560671,GG3002226,LYNN,JOHNSON,B,,MD,207RR0500X,1589 MEDICAL PLZ,SYNTH CITY 39,OH,91323,5559410931,OH689876,OH,True,False
hcp_master,HCP000590,HCP000590,8111308762,09721684044,FR3266653,LYNN,BENNETT,S,,MD,207RC0000X,1590 MEDICAL Plaza STE 4,SYNTH CITY 40,MI,91330,5554655055,MI620416,MI,True,False
hcp_master,HCP000591,HCP000591,2207372014,49671465943,RF5010490,DANIELLE,DUARTE,K,III,MD,208000000X,1591 MEDICAL Plaza,SYNTH CITY 41,MN,91337,5556267544,MN910610,MN,True,False
hcp_master,HCP000592,HCP000592,1231596614,70290433227,AA2830564,MARIA,WARD,A,,PA,207Q00000X,1592 MEDICAL Plaza STE 3,SYNTH CITY 42,CA,91344,5559675400,CA920195,CA,True,False
hcp_master,HCP000593,HCP000593,3690781711,05383712937,RR0279971,ALEXIS,BARRON,J,,PA,207RX0202X,1593 MEDICAL PLZ,SYNTH CITY 43,OR,91351,5552654884,OR592311,OR,True,False
hcp_master,HCP000594,HCP000594,1201201279,83819264671,FG2382150,THERESA,SANCHEZ,R,,MD,207R00000X,1594 MEDICAL Plaza,SYNTH CITY 44,WA,91358,5556904377,WA208430,WA,True,False
hcp_master,HCP000595,HCP000595,8042653526,17526985910,FB9157105,THOMAS,HARRIS,T,III,PA,207RR0500X,1595 MEDICAL PLZ,SYNTH CITY 45,AZ,91365,5557312593,AZ642291,AZ,True,False
hcp_master,HCP000596,HCP000596,2978474676,17770499248,RF8810017,MARTHA,SMITH,M,,MD,207RC0000X,1596 MEDICAL PLZ,SYNTH CITY 46,CO,91372,5557705795,CO641879,CO,True,False
hcp_master,HCP000597,HCP000597,9658025595,48884128370,GR2020612,COREY,HAYES,A,,NP,208000000X,1597 MEDICAL Plaza,SYNTH CITY 47,TX,91379,5559381535,TX937753,TX,True,False
hcp_master,HCP000598,HCP000598,7506256040,27407515269,FP0480904,KRISTEN,DANIEL,J,SR,NP,207Q00000X,1598 MEDICAL PLZ,SYNTH CITY 48,FL,91386,5553843368,FL750139,FL,True,False
hcp_master,HCP000599,HCP000599,8163929846,44138907266,RM8864333,GREGORY,LEWIS,L,,DO,207RX0202X,1599 MEDICAL PLZ,SYNTH CITY 49,GA,91393,5554137720,GA343155,GA,True,False
hcp_master,HCP000600,HCP000600,9605239877,96509832994,BP6955163,TRAVIS,RAMIREZ,J,,DO,207R00000X,1600 MEDICAL PLZ,SYNTH CITY 0,CA,90000,5559645075,CA291329,CA,True,False
hcp_master,HCP000601,HCP000601,9667466772,95565490812,MM9202532,JOEL,MELENDEZ,V,,NP,207RR0500X,1601 MEDICAL PLZ,SYNTH CITY 1,OR,90007,5554682505,OR774690,OR,True,False
hcp_master,HCP000602,HCP000602,7204542295,21028469019,GM3862602,JERMAINE,MARSH,B,,NP,207RC0000X,1602 MEDICAL PLZ,SYNTH CITY 2,WA,90014,5559158097,WA182136,WA,True,False
hcp_master,HCP000603,HCP000603,8631672655,33888434766,GM8648978,KATHLEEN,HUYNH,J,,MD,208000000X,1603 MEDICAL Plaza STE 20,SYNTH CITY 3,AZ,90021,5557601436,AZ429220,AZ,True,False
hcp_master,HCP000604,HCP000604,6529117270,55078901836,FB6215117,SUSAN,BOOKER,A,,MD,207Q00000X,1604 MEDICAL PLZ,SYNTH CITY 4,CO,90028,5554516633,CO244347,CO,True,False
hcp_master,HCP000605,HCP000605,3844160788,60267068085,MA6437204,ERIC,NGUYEN,M,,PA,207RX0202X,1605 MEDICAL Plaza,SYNTH CITY 5,TX,90035,5559406580,TX705001,TX,True,False
hcp_master,HCP000606,HCP000606,4777505882,46240109840,FG1698880,VERONICA,SIMPSON,D,,MD,207R00000X,1606 MEDICAL Plaza,SYNTH CITY 6,FL,90042,5556086897,FL232660,FL,True,False
hcp_master,HCP000607,HCP000607,7557913804,01649562311,AR0550851,ALAN,SULLIVAN,J,,NP,207RR0500X,1607 MEDICAL PLZ,SYNTH CITY 7,GA,90049,5554646406,GA471358,GA,True,False
hcp_master,HCP000608,HCP000608,0362326098,79021071386,MA9076488,JOSEPH,WANG,A,,MD,207RC0000X,1608 MEDICAL PLZ,SYNTH CITY 8,NY,90056,5558386693,NY812488,NY,True,False
hcp_master,HCP000609,HCP000609,5492916619,39086729250,RM1614593,JACOB,HOLMES,B,,PA,208000000X,1609 MEDICAL PLZ,SYNTH CITY 9,NJ,90063,5551531656,NJ818376,NJ,True,False
hcp_master,HCP000610,HCP000610,0281247854,02207352516,PF2721394,KATHRYN,CLINE,J,,DO,207Q00000X,1610 MEDICAL Plaza,SYNTH CITY 10,MA,90070,5554949606,MA698090,MA,True,False
hcp_master,HCP000611,HCP000611,5928753487,76151934841,RM6044252,JESSICA,JOHNSON,S,,NP,207RX0202X,1611 MEDICAL Plaza,SYNTH CITY 11,PA,90077,5552867789,PA351519,PA,True,True
hcp_master,HCP000612,HCP000612,0857469031,87640789326,AA8945512,MORGAN,GILBERT,N,,DO,207R00000X,1612 MEDICAL Plaza,SYNTH CITY 12,IL,90084,5552750048,IL749084,IL,True,False
hcp_master,HCP000613,HCP000613,9852636841,82936710976,FA2563229,MIKE,HILL,R,,MD,207RR0500X,1613 MEDICAL Plaza,SYNTH CITY 13,OH,90091,5555116538,OH512289,OH,True,False
hcp_master,HCP000614,HCP000614,4413949114,94253107615,RP4065957,MARK,FRAZIER,A,,DO,207RC0000X,1614 MEDICAL Plaza,SYNTH CITY 14,MI,90098,5553663370,MI462409,MI,True,False
hcp_master,HCP000615,HCP000615,4124437433,92004605396,FM1431365,NANCY,REED,J,,NP,208000000X,1615 MEDICAL PLZ,SYNTH CITY 15,MN,90105,5558864440,MN595281,MN,True,False
hcp_master,HCP000616,HCP000616,9828802253,10435228821,RM4624371,RONALD,LYONS,J,,MD,207Q00000X,1616 MEDICAL Plaza STE 10,SYNTH CITY 16,CA,90112,5558390938,CA207972,CA,True,False
hcp_master,HCP000617,HCP000617,8518665293,90173558645,PF1491198,MICHELE,MELTON,P,,NP,207RX0202X,1617 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5557605552,OR804256,OR,True,False
hcp_master,HCP000618,HCP000618,8646895069,84736681544,PA5382204,BRANDON,HINES,B,,MD,207R00000X,1618 MEDICAL PLZ,SYNTH CITY 18,WA,90126,5556446619,WA460510,WA,True,False
hcp_master,HCP000619,HCP000619,6810698509,44571004574,GR7631950,STEPHANIE,COOKE,W,,PA,207RR0500X,1619 MEDICAL Plaza,SYNTH CITY 46,MI,90322,5558064721,AZ575636,AZ,True,False
hcp_master,HCP000620,HCP000620,4726712175,40872878100,GP9956201,SHANNON,OROZCO,N,,NP,207RC0000X,1620 MEDICAL PLZ,SYNTH CITY 20,CO,90140,5552332746,CO794127,CO,True,False
hcp_master,HCP000621,HCP000621,9661160108,41545453953,AM3244857,JESSICA,LOWE,A,,MD,208000000X,1621 MEDICAL Plaza,SYNTH CITY 21,TX,90147,5557438623,TX438668,TX,True,False
hcp_master,HCP000622,HCP000622,1127149999,17148494395,BM7801676,MARIA,SMITH,M,,NP,207Q00000X,1622 MEDICAL PLZ,SYNTH CITY 22,FL,90154,5554309074,FL933365,FL,True,False
hcp_master,HCP000623,HCP000623,7090404857,05030209796,GB9942339,KIMBERLY,BARRON,J,,PA,207RX0202X,1623 MEDICAL Plaza,SYNTH CITY 23,GA,90161,5552738836,GA786264,GA,True,False
hcp_master,HCP000624,HCP000624,4094274311,63679521105,BB7381305,JIM,WILLIAMS,M,,NP,207R00000X,1624 MEDICAL PLZ,SYNTH CITY 24,NY,90168,5555908928,NY892398,NY,True,False
hcp_master,HCP000625,HCP000625,9246902263,77461529334,RR4978935,MICHAEL,MASON,J,,DO,207RR0500X,1625 MEDICAL PLZ,SYNTH CITY 25,NJ,90175,5552936465,NJ145887,NJ,True,False
hcp_master,HCP000626,HCP000626,8488968362,38516945994,PM6733082,LISA,ROBERTS,C,,NP,207RC0000X,1626 MEDICAL PLZ,SYNTH CITY 26,MA,90182,5558810853,MA876802,MA,True,False
hcp_master,HCP000627,HCP000627,0029120165,28335137697,FP8675924,DEBRA,BARNETT,L,,NP,208000000X,1627 MEDICAL PLZ,SYNTH CITY 31,TX,91267,5553035334,PA206520,PA,True,False
hcp_master,HCP000628,HCP000628,7007085492,46852858419,MF8095501,JOHN,EWING,A,,MD,207Q00000X,1628 MEDICAL PLZ,SYNTH CITY 28,IL,90196,5557717798,IL699236,IL,True,False
hcp_master,HCP000629,HCP000629,2994480350,38659079653,BG8414095,MARISA,MANN,J,,NP,207RX0202X,1629 MEDICAL Plaza STE 10,SYNTH CITY 29,OH,90203,5556327894,OH559862,OH,True,False
hcp_master,HCP000630,HCP000630,9605101200,58881790888,FB7672195,RICH,GONZALES,J,,DO,207R00000X,1630 MEDICAL PLZ,SYNTH CITY 30,MI,90210,5559062662,MI336743,MI,True,False
hcp_master,HCP000631,HCP000631,7034418443,82897876796,MA9712238,PAMELA,HARRIS,S,,PA,207RR0500X,1631 MEDICAL PLZ,SYNTH CITY 31,MN,90217,5558972476,MN434041,MN,True,False
hcp_master,HCP000632,HCP000632,7931451729,17040396513,FM2963154,JENNIFER,GARZA,T,,NP,207RC0000X,1632 MEDICAL Plaza,SYNTH CITY 32,CA,90224,5555726590,CA850307,CA,True,False
hcp_master,HCP000633,HCP000633,7931220520,23977683050,BP5655322,JOHN,HAMILTON,M,,MD,208000000X,1633 MEDICAL Plaza,SYNTH CITY 33,OR,90231,5555233722,OR583410,OR,True,True
hcp_master,HCP000634,HCP000634,5036961337,64434694193,AG7222898,KATRINA,DAVIS,C,,DO,207Q00000X,1634 MEDICAL PLZ,SYNTH CITY 34,WA,90238,5559922536,WA880025,WA,True,False
hcp_master,HCP000635,HCP000635,6394730728,73477174967,FB7059974,TROY,TAYLOR,R,,PA,207RX0202X,1635 MEDICAL Plaza,SYNTH CITY 35,AZ,90245,5557621849,AZ270976,AZ,True,False
hcp_master,HCP000636,HCP000636,7913400074,40824939508,AM4153050,JAY,KELLER,J,,NP,207R00000X,1636 MEDICAL Plaza,SYNTH CITY 36,CO,90252,5559389544,CO955230,CO,True,False
hcp_master,HCP000637,HCP000637,0342141047,09148538391,MA9308994,ROBERT,RANDALL,D,JR,MD,207RR0500X,1637 MEDICAL PLZ,SYNTH CITY 37,TX,90259,5556068447,TX242920,TX,True,False
hcp_master,HCP000638,HCP000638,7481826213,52968771580,GB7908390,KEVIN,GRAHAM,D,,PA,207RC0000X,1638 MEDICAL Plaza STE 23,SYNTH CITY 38,FL,90266,5552440629,FL171505,FL,True,False
hcp_master,HCP000639,HCP000639,3465646669,80448024846,BR7071579,ERICA,HAWKINS,T,,NP,208000000X,1639 MEDICAL Plaza,SYNTH CITY 39,GA,90273,5557413388,GA335828,GA,True,False
hcp_master,HCP000640,HCP000640,1880354257,27566776442,GM7737431,KIMBERLY,HENRY,J,,MD,207Q00000X,1640 MEDICAL PLZ,SYNTH CITY 40,NY,90280,5553447640,NY169232,NY,True,False
hcp_master,HCP000641,HCP000641,9924223271,42814339538,PB4443890,CURTIS,SNYDER,J,,DO,207RX0202X,1641 MEDICAL PLZ,SYNTH CITY 41,NJ,90287,5551918630,NJ536687,NJ,True,False
hcp_master,HCP000642,HCP000642,3498932532,01976122653,PP7162294,JEFFERY,SIMON,T,,PA,207R00000X,1642 MEDICAL PLZ,SYNTH CITY 42,MA,90294,5552637720,MA349315,MA,True,False
hcp_master,HCP000643,HCP000643,3704640192,80086538643,FM6842552,JULIE,GREEN,K,,MD,207RR0500X,1643 MEDICAL PLZ,SYNTH CITY 43,PA,90301,5559693333,PA173971,PA,True,False
hcp_master,HCP000644,HCP000644,7426413168,34030791654,PM2763761,MACKENZIE,ROJAS,M,,MD,207RC0000X,1644 MEDICAL PLZ,SYNTH CITY 44,IL,90308,5555153934,IL465675,IL,True,False
hcp_master,HCP000645,HCP000645,7934040925,21364680455,BB3693530,SAMANTHA,REYNOLDS,R,,MD,208000000X,1645 MEDICAL Plaza,SYNTH CITY 45,OH,90315,5553326432,OH703807,OH,True,False
hcp_master,HCP000646,HCP000646,2803546748,49611023064,MG2693358,TASHA,OLIVER,B,,MD,207Q00000X,1646 MEDICAL PLZ,SYNTH CITY 46,MI,90322,5554656871,MI188591,MI,False,False
hcp_master,HCP000647,HCP000647,2739824946,64873401908,BG7939481,JERRY,CORTEZ,J,,NP,207RX0202X,1647 MEDICAL PLZ,SYNTH CITY 47,MN,90329,5554221306,MN823102,MN,True,False
hcp_master,HCP000648,HCP000648,5015223634,71920363306,BA7969453,JENNIFER,DIXON,S,,NP,207R00000X,1648 MEDICAL Plaza STE 37,SYNTH CITY 48,CA,90336,5556220619,CA124044,CA,True,False
hcp_master,HCP000649,HCP000649,8896218905,20902917558,AA1490441,ADAM,MALONE,D,,DO,207RR0500X,1649 MEDICAL Plaza,SYNTH CITY 49,OR,90343,5559379188,OR569103,OR,True,False
hcp_master,HCP000650,HCP000650,1327391186,80253430447,AG8230584,ANTONIO,PARK,J,,DO,207RC0000X,1650 MEDICAL Plaza,SYNTH CITY 0,WA,90350,5557873493,WA458796,WA,True,False
hcp_master,HCP000651,HCP000651,2642790572,75623544697,AF0862850,JENNIFER,TURNER,L,,MD,208000000X,1651 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5559058702,AZ572079,AZ,True,True
hcp_master,HCP000652,HCP000652,5306005658,93317771176,AM9723747,GREGORY,COWAN,B,,PA,207Q00000X,1652 MEDICAL PLZ,SYNTH CITY 2,CO,90364,5555576544,CO540783,CO,True,False
hcp_master,HCP000653,HCP000653,5387370955,66360197125,AF3122062,BRIAN,GRIFFIN,C,,MD,207RX0202X,1653 MEDICAL Plaza,SYNTH CITY 3,TX,90371,5559181859,TX206449,TX,True,False
hcp_master,HCP000654,HCP000654,0370138873,69727779508,AM7178632,ANGELA,HAMILTON,M,,NP,207R00000X,1654 MEDICAL PLZ,SYNTH CITY 4,FL,90378,5554023212,FL252623,FL,True,False
hcp_master,HCP000655,HCP000655,0878663224,35477932016,PM9682386,YOLANDA,WEBB,J,,DO,207RR0500X,1655 MEDICAL Plaza,SYNTH CITY 5,GA,90385,5556499840,GA365857,GA,True,False
hcp_master,HCP000656,HCP000656,0565269061,92237129924,FF1060601,KATHRYN,WOODS,J,,MD,207RC0000X,1656 MEDICAL PLZ,SYNTH CITY 6,NY,90392,5553794089,NY399034,NY,False,False
hcp_master,HCP000657,HCP000657,4020011373,14942218624,GA9757196,LORI,MCDONALD,A,,PA,208000000X,1657 MEDICAL PLZ,SYNTH CITY 7,NJ,90399,5557174190,NJ359510,NJ,True,False
hcp_master,HCP000658,HCP000658,1573303595,51158207563,AF4482315,JENNIFER,JACKSON,K,,PA,207Q00000X,1658 MEDICAL Plaza,SYNTH CITY 8,MA,90406,5557632747,MA486805,MA,True,False
hcp_master,HCP000659,HCP000659,8676748055,31707762163,FB3883101,AMBER,WADE,G,,NP,207RX0202X,1659 MEDICAL PLZ,SYNTH CITY 9,PA,90413,5553992428,PA804340,PA,True,False
hcp_master,HCP000660,HCP000660,8567820138,15702506730,GR2882505,JONATHAN,HERNANDEZ,C,,MD,207R00000X,1660 MEDICAL PLZ,SYNTH CITY 10,IL,90420,5551594106,IL698437,IL,True,False
hcp_master,HCP000661,HCP000661,2700681580,99869005696,BR0079510,DEREK,DIAZ,B,,NP,207RR0500X,1661 MEDICAL Plaza,SYNTH CITY 11,OH,90427,5552930905,OH394073,OH,True,False
hcp_master,HCP000662,HCP000662,6587226633,35168942416,GA5724877,KEITH,BURNS,H,,DO,207RC0000X,1662 MEDICAL PLZ,SYNTH CITY 12,MI,90434,5552298265,MI505057,MI,True,False
hcp_master,HCP000663,HCP000663,0484551110,29373878203,MM7924416,MATTHEW,SHANNON,J,,MD,208000000X,1663 MEDICAL PLZ,SYNTH CITY 13,MN,90441,5552562299,MN199382,MN,True,False
hcp_master,HCP000664,HCP000664,8404226135,77507429844,RB4533123,AMBER,GATES,J,,MD,207Q00000X,1664 MEDICAL PLZ,SYNTH CITY 14,CA,90448,5554166229,CA861895,CA,True,False
hcp_master,HCP000665,HCP000665,9063442427,15504703940,GF2088608,BRIAN,HUDSON,M,,PA,207RX0202X,1665 MEDICAL PLZ,SYNTH CITY 15,OR,90455,5553125826,OR489213,OR,True,False
hcp_master,HCP000666,HCP000666,2249192206,45695170827,BF6600958,COLLEEN,HUBER,I,,NP,207R00000X,1666 MEDICAL PLZ,SYNTH CITY 16,WA,90462,5557395308,WA928847,WA,True,False
hcp_master,HCP000667,HCP000667,6798183292,02502193340,GR8207895,AMY,COLEMAN,L,,NP,207RR0500X,1667 MEDICAL PLZ,SYNTH CITY 17,AZ,90469,5553559310,AZ781280,AZ,True,False
hcp_master,HCP000668,HCP000668,9598710165,12360805916,GP5841694,CHRISTINA,BLACK,T,,NP,207RC0000X,1668 MEDICAL PLZ,SYNTH CITY 18,CO,90476,5556066992,CO812462,CO,True,False
hcp_master,HCP000669,HCP000669,8570005305,06949401033,GG8082911,MAURICE,GREEN,S,,PA,208000000X,1669 MEDICAL PLZ,SYNTH CITY 19,TX,90483,5552487177,TX516621,TX,True,False
hcp_master,HCP000670,HCP000670,6146599827,27212998272,AB1660141,DANIEL,COLEMAN,F,,DO,207Q00000X,1670 MEDICAL PLZ,SYNTH CITY 20,FL,90490,5557313426,FL104840,FL,True,False
hcp_master,HCP000671,HCP000671,3510200470,40623957397,GM6126475,MICHAEL,HORTON,S,,MD,207RX0202X,1671 MEDICAL PLZ,SYNTH CITY 21,GA,90497,5558113866,GA428208,GA,False,False
hcp_master,HCP000672,HCP000672,3437688930,57282980338,PA8231150,LYNN,AUSTIN,T,,MD,207R00000X,1672 MEDICAL PLZ,SYNTH CITY 22,NY,90504,5559876205,NY683414,NY,True,False
hcp_master,HCP000673,HCP000673,3123767097,47049617131,MR0627132,GEORGE,JORDAN,S,,PA,207RR0500X,1673 MEDICAL PLZ,SYNTH CITY 23,NJ,90511,5556398513,NJ208394,NJ,True,False
hcp_master,HCP000674,HCP000674,2691381257,97133452398,RM5215470,BRYAN,HAWKINS,B,,PA,207RC0000X,1674 MEDICAL Plaza,SYNTH CITY 24,MA,90518,5559320181,MA420600,MA,True,False
hcp_master,HCP000675,HCP000675,0704105648,30107615419,RP8585118,TIMOTHY,KHAN,K,,DO,208000000X,1675 MEDICAL PLZ,SYNTH CITY 25,PA,90525,5551752238,PA503051,PA,True,False
hcp_master,HCP000676,HCP000676,0161587114,74540002894,AA8385818,CHRISTOPHER,VANG,K,,NP,207Q00000X,1676 MEDICAL PLZ,SYNTH CITY 26,IL,90532,5556425515,IL394453,IL,True,False
hcp_master,HCP000677,HCP000677,7804741644,66969821567,GR8550768,SANDRA,GRAY,F,,MD,207RX0202X,1677 MEDICAL PLZ,SYNTH CITY 27,OH,90539,5556286847,OH540347,OH,True,False
hcp_master,HCP000678,HCP000678,,22436555855,RA8130583,KEVIN,CROSBY,C,,NP,207R00000X,1678 MEDICAL PLZ,SYNTH CITY 28,MI,90546,5557435181,MI998776,MI,True,False
hcp_master,HCP000679,HCP000679,8662413532,73357144228,GM0223859,DANIELLE,GARCIA,P,,DO,207RR0500X,1679 MEDICAL PLZ,SYNTH CITY 29,MN,90553,5556494228,MN833782,MN,True,False
hcp_master,HCP000680,HCP000680,5650373835,08149923562,GP7888594,ANDREA,BLACKWELL,G,,MD,207RC0000X,1680 MEDICAL Plaza STE 14,SYNTH CITY 30,CA,90560,5558396799,CA940292,CA,True,False
hcp_master,HCP000681,HCP000681,6447809370,51732083335,GG2284987,JUSTIN,ASHLEY,A,SR,DO,208000000X,1681 MEDICAL Plaza,SYNTH CITY 31,OR,90567,5551973476,OR741728,OR,True,False
hcp_master,HCP000682,HCP000682,1048072007,46067061468,GG8224103,LINDSAY,MILLER,L,,NP,207Q00000X,1682 MEDICAL Plaza STE 15,SYNTH CITY 32,WA,90574,5555466718,WA537370,WA,True,False
hcp_master,HCP000683,HCP000683,0922692831,29307118319,BM2567468,SANDRA,TRAN,D,,DO,207RX0202X,1683 MEDICAL PLZ,SYNTH CITY 33,AZ,90581,5559708527,AZ577990,AZ,True,False
hcp_master,HCP000684,HCP000684,2486086277,32079638265,PR3017318,JENNIFER,ARROYO,J,,NP,207R00000X,1684 MEDICAL PLZ,SYNTH CITY 34,CO,90588,5559862845,CO674150,CO,True,False
hcp_master,HCP000685,HCP000685,9579114254,82717674181,GB8553727,PATRICIA,JOHNSON,S,,NP,207RR0500X,1685 MEDICAL PLZ,SYNTH CITY 35,TX,90595,5559367491,TX378458,TX,True,False
hcp_master,HCP000686,HCP000686,8918742650,02343826399,PP6550995,NICOLAS,GILLESPIE,R,,MD,207RC0000X,1686 MEDICAL PLZ,SYNTH CITY 36,FL,90602,5555584904,FL851043,FL,True,False
hcp_master,HCP000687,HCP000687,9961783674,53267317103,PP3597702,MICHAEL,WILKERSON,J,,DO,208000000X,1687 MEDICAL PLZ,SYNTH CITY 37,GA,90609,5555964234,GA549622,GA,True,False
hcp_master,HCP000688,HCP000688,5767933620,83062345104,FM7619707,TERRY,KING,K,,PA,207Q00000X,1688 MEDICAL PLZ,SYNTH CITY 38,NY,90616,5559676609,NY897477,NY,True,False
hcp_master,HCP000689,HCP000689,9529476878,07572521500,GR7014402,MARK,MONTGOMERY,C,,NP,207RX0202X,1689 MEDICAL PLZ,SYNTH CITY 39,NJ,90623,5556143721,NJ451452,NJ,True,True
hcp_master,HCP000690,HCP000690,2456952557,86532059098,GF5804060,SUSAN,ROWLAND,C,,PA,207R00000X,1690 MEDICAL Plaza STE 26,SYNTH CITY 40,MA,90630,5555616776,MA304510,MA,True,True
hcp_master,HCP000691,HCP000691,7260722105,40202784634,PB3120884,CAROLYN,HURLEY,G,SR,NP,207RR0500X,1691 MEDICAL Plaza,SYNTH CITY 41,PA,90637,5558634448,PA242728,PA,True,False
hcp_master,HCP000692,HCP000692,2132857592,89697312512,MF6906817,ZACHARY,BARKER,B,,MD,207RC0000X,1692 MEDICAL PLZ,SYNTH CITY 42,IL,90644,5554302491,IL492050,IL,True,False
hcp_master,HCP000693,HCP000693,1766362747,03294009102,BA9078617,DAWN,HARRIS,E,,DO,208000000X,1693 MEDICAL Plaza,SYNTH CITY 43,OH,90651,5556218758,OH805787,OH,True,False
hcp_master,HCP000694,HCP000694,1185736257,48662447105,PP8326087,LISA,LOZANO,C,,DO,207Q00000X,1694 MEDICAL PLZ,SYNTH CITY 44,MI,90658,5551130927,MI996418,MI,True,False
hcp_master,HCP000695,HCP000695,7725687918,62098124888,PM2649471,AMANDA,BAILEY,S,,NP,207RX0202X,1695 MEDICAL PLZ,SYNTH CITY 17,GA,91169,5555355985,MN779270,MN,True,False
hcp_master,HCP000696,HCP000696,,41098766463,AF2341441,REGINALD,MILLER,N,,DO,207R00000X,1696 MEDICAL PLZ,SYNTH CITY 46,CA,90672,5557327847,CA102245,CA,True,False
hcp_master,HCP000697,HCP000697,0834660926,71528788106,MR6831040,DEBORAH,THOMAS,J,,NP,207RR0500X,1697 MEDICAL PLZ,SYNTH CITY 47,OR,90679,5557115493,OR632013,OR,True,False
hcp_master,HCP000698,HCP000698,7328386884,90430887663,MR2319552,TOM,SCHROEDER,A,,MD,207RC0000X,1698 MEDICAL PLZ,SYNTH CITY 48,WA,90686,5557859907,WA406970,WA,True,False
hcp_master,HCP000699,HCP000699,1232909188,34145920229,BR1840678,CINDY,LEE,M,,MD,208000000X,1699 MEDICAL Plaza,SYNTH CITY 49,AZ,90693,5559043421,AZ498253,AZ,True,False
hcp_master,HCP000700,HCP000700,8703008812,43179424916,AF4317644,JASON,GUZMAN,M,,MD,207Q00000X,1700 MEDICAL PLZ,SYNTH CITY 0,CO,90700,5558743103,CO370973,CO,True,False
hcp_master,HCP000701,HCP000701,0284679053,95378169651,GR7438928,CHARLES,FARRELL,J,,DO,207RX0202X,1701 MEDICAL PLZ,SYNTH CITY 1,TX,90707,5555469938,TX696941,TX,True,False
hcp_master,HCP000702,HCP000702,6258691065,51905862692,RM0383943,JONATHAN,RODRIGUEZ,V,,PA,207R00000X,1702 MEDICAL Plaza,SYNTH CITY 2,FL,90714,5553257124,FL802870,FL,True,True
hcp_master,HCP000703,HCP000703,6964815933,08837116786,AM4238150,JASON,WRIGHT,G,,NP,207RR0500X,1703 MEDICAL PLZ,SYNTH CITY 3,GA,90721,5558699474,GA893805,GA,True,False
hcp_master,HCP000704,HCP000704,1035804727,71188455575,AA8710255,NICHOLAS,PATTERSON,T,,MD,207RC0000X,1704 MEDICAL Plaza,SYNTH CITY 4,NY,90728,5553099288,NY498838,NY,True,True
